CompanyName,AuthorEmploymentStatus,AuthorJobRole,AuthorLocation,Pros,Cons,ReviewDate,ReviewMainText,ReviewTitle,OverallRating
Boehringer Ingelheim,,Current Employee ,,"Some excellent people, new CMD seems to be showing the right signs. Two separate businesses Human and Animals share a building.","Some well embedded senior people running down the pension clock,  no functional experience landing functional leadership roles.",3-Apr-19,I have been working at Boehringer Ingelheim full-time for more than 3 years,"""About to change, probably overdue""",3
Boehringer Ingelheim,,Current Employee ,,Talent management and people growth strategy,I have nothing to share,16-Mar-19,I have been working at Boehringer Ingelheim full-time,"""Regional Department Head""",4
Boehringer Ingelheim,,Current Employee ,,"Good salaries, lots of benefits.","Boehringer Ingelheim Promeco (Mexico City) from the BI Group is in red flag, not very good and toxic.",26-Mar-19,I have been working at Boehringer Ingelheim full-time for more than a year,"""Boehringer Ingelheim - One of the best companies to work?""",3
Boehringer Ingelheim,,Former Employee ,,An old company with a good history.,"Toxic work environment due to poor leadership, discrimination and lack of vision.",21-Mar-19,I worked at Boehringer Ingelheim full-time,"""Regional HR Business Partner""",2
Boehringer Ingelheim,,Former Employee ,,"Open for new ideas, good effort on  team development, home office allowed","stimulate peer competitiveness, focus on short-term results when they would look to the future",28-Feb-19,I worked at Boehringer Ingelheim full-time for more than 3 years,"""Product manager""",5
Boehringer Ingelheim,,Former Employee ,,Good pay and renumerations and Great Products,"Poor management and lack of understanding of work environment 
Too rigid in thinking
Lack of support for team members",12-Mar-19,I worked at Boehringer Ingelheim full-time for more than a year,"""Too Inward Thinking""",3
Boehringer Ingelheim,,Former Employee ,,"very very wonderfull company, my advise","low opportunites is there, must be more",26-Feb-19,I worked at Boehringer Ingelheim full-time for more than 5 years,"""district manager""",5
Boehringer Ingelheim,,Current Employee ,,"Flexible working, good benefits","Poor recognition, low renumeration and management too busy chasing own careers to develop team",6-Mar-19,I have been working at Boehringer Ingelheim full-time for more than 3 years,"""Nice people, nice benefits, stale company""",3
Boehringer Ingelheim,,Former Employee ,,"Strong products, good regional managers and field force, market access team are extremely knowledgeable and experienced within NHS environment and have added strong commercial awareness to the business through initiation of VOC team.","weak leadership, senior leadership who do not understand the NHS at all and making strategic decisions without strong knowledge on environment, strategic direction changes without patience of pull through, critical of field force when direction and support is poor, lacking capacity in support functions to enable true progression at expected levels, no trust in field force at all, lack treat the business as your own and compliance culture which allows absolutely no innovation even though other pharma companies are doing it without issues.  Over measured on parameters rather than bringing in the business.",28-Feb-19,I worked at Boehringer Ingelheim full-time for more than 5 years,"""Great products, poor culture""",2
Boehringer Ingelheim,,Former Employee ,,"Excellent company, excellent work environment.",Maybe being in a country that does not benefit them.,30-Jan-19,I worked at Boehringer Ingelheim full-time for more than 3 years,"""Super happy to have lived a 4 years experience in this company""",5
Boehringer Ingelheim,,Former Employee ,,I people at Boehringer Ingelheim are amazing.,I cannot thinking of many cons.,30-Jan-19,I worked at Boehringer Ingelheim full-time,"""Field Representative""",5
Boehringer Ingelheim,,Current Employee ,,"Team based, energetic, and fun",Diabetes burn out amongst customers,28-Jan-19,I have been working at Boehringer Ingelheim full-time for less than a year,"""MSR""",5
Boehringer Ingelheim,,Current Employee ,,"Reasonable Salary & Benefits
Cantine in the headquarters
Very stable job
Fair treatment of employees (when it comes to their rights)","Questionable Decision Making process
Not Challenging Work Environment and not innovative
Few people work hard and lots of people hardly working
Career progression is not based on results, yes in relationship",10-Feb-19,I have been working at Boehringer Ingelheim full-time for more than a year,"""A huge family company""",2
Boehringer Ingelheim,,Current Employee ,,It's a great place to work! Salaries are excellent and benefits too,"As in every company, sometimes it's hard to get around bureaucracy",24-Jan-19,I have been working at Boehringer Ingelheim full-time,"""Great place to work""",5
Boehringer Ingelheim,,Former Employee ,,"Talented people, long-term investment strategy (due to being family-owned), good at drug discovery","Not strong in commercial/marketing side of the business, no real career pathway for talented individuals",7-Feb-19,I worked at Boehringer Ingelheim full-time for more than 3 years,"""International Product manager""",3
Boehringer Ingelheim,,Current Employee ,,privately held - good benefits,Culture is terrible in head office. A series of lifers continue to be shuffled around with no serious change happening. No serious interest in making change just more of the same old recycled management. Can't trust anyone as they all talk behind your back. HR seems to be more involved than most companies and last time i checked we are sales organization. Aside from the location there isn't much i can say is rewarding about working in this office.,26-Feb-19,I have been working at Boehringer Ingelheim full-time for more than 5 years,"""management""",1
Boehringer Ingelheim,,Former Employee ,,"- great team environment 
- everyone is friendly
- challenging but rewarding
- great support",There are no cons for this company,4-Jan-19,I worked at Boehringer Ingelheim full-time,"""National Sales""",5
Boehringer Ingelheim,,Current Employee ,,"401k, time off, vacation, medical insurance, life insurance","Limited growth opportunity , life-time balanced",1-Jan-19,I have been working at Boehringer Ingelheim full-time for more than 8 years,"""Pharmaceutical Manufacturing Technician""",4
Boehringer Ingelheim,,Former Employee ,,Many good people that help each other and good products on the market.,Increasing number of bullies and people with very outdated ideas of good business practice. Several people very out of their depth in senior roles and a complete inability to deal with the problem. Hopefully the new managing director will make some changes.,1-Feb-19,I worked at Boehringer Ingelheim full-time for more than 8 years,"""Culture problem""",1
Boehringer Ingelheim,,Former Employee ,,Good Culture. People are good. HR is also great,No comments as every thing is good.,23-Dec-18,I worked at Boehringer Ingelheim full-time for more than 5 years,"""A good company to work for""",5
Boehringer Ingelheim,,Current Employee ,,Successful company with good pipeline,"Used to be family oriented but now becoming more competitive, a lot of outsourcing used",3-Dec-18,I have been working at Boehringer Ingelheim full-time for more than 10 years,"""Sr. Principal Business Analyst""",4
Boehringer Ingelheim,,Current Employee ,,"Focused on the employee,
great benefits (especially when moving from country to country),
it's difficult to get fired,
little is expected of you (if you're into that)","Politics/visibility are valued over productivity (a culture of attend all of the meetings you're invited to and tell people how busy you are all the time),
top-down management style (don't suggest or question things, that's not your job)
qualifications don't align with people's roles (biologists without experience reading ISO standards to figure out how to be engineers),
managers are not trained to be managers,
not well organized,
inefficient,
not diverse, and
there's no way to provide feedback.",21-Dec-18,I have been working at Boehringer Ingelheim full-time for more than a year,"""Dysfunctional - no one understands how we make money or get anything done""",1
